game_id,names,min_players,max_players,avg_time,year,avg_rating,geek_rating,num_votes,age,owned,designer,publisher,weight,expands,Category_1,Category_2,Category_3,Category_4,Mechanic_1,Mechanic_2,Mechanic_3,Mechanic_4,Mechanic_5
54361,Heroscape Master Set:  Battle for the Underdark,2,2,60.0,2010,7.49066,6.28162,987.0,8,2478,"Colby Dauch, Rob Daviau, Chris Dupuis, Jerry Hawthorne, Peter Lee, Craig Van Ness",Hasbro,2.4565,Nothing,Adventure,Fantasy,Fighting,Miniatures,Dice Rolling,Modular Board,Modular Board,Modular Board,Modular Board
54433,Nanuk,5,8,45.0,2009,6.22437,5.73182,660.0,0,963,"Mark Goadrich, Brett Myers",Steve Jackson Games,1.5472,Nothing,Animals,Bluffing,Card Game,Card Game,Auction/Bidding,Push Your Luck,Set Collection,Team-Based Game,Team-Based Game
54475,Talisman (Revised 4th Edition): The Frostmarch Expansion,2,6,90.0,2009,7.15421,6.2504,1372.0,13,4390,John Goodenough,Edge Entertainment,2.1698,Talisman (Revised 4th Edition),Adventure,Expansion for Base-game,Exploration,Fantasy,Dice Rolling,Role Playing,Roll / Spin and Move,Variable Player Powers,Variable Player Powers
54507,Savannah Tails,2,5,30.0,2009,6.29931,5.71412,510.0,8,697,"Fraser Lamont, Gordon Lamont",Fragor Games,1.5333,Nothing,Animals,Racing,Racing,Racing,Hand Management,Modular Board,Modular Board,Modular Board,Modular Board
54625,Space Hulk (Third Edition),2,2,60.0,2009,7.53409,7.11471,6552.0,12,9341,Richard Halliwell,Games Workshop Ltd.,2.7872,Nothing,Fighting,Miniatures,Science Fiction,Wargame,Action Points,Dice Rolling,Grid Movement,Modular Board,Modular Board
54643,Skyline 3000,2,4,60.0,2009,6.30119,5.73,570.0,10,1433,"Alan R. Moon, Aaron Weissblum","Z-Man Games, Inc.",2.381,Nothing,City Building,Science Fiction,Science Fiction,Science Fiction,Area Majority / Influence,Auction/Bidding,Auction/Bidding,Auction/Bidding,Auction/Bidding
54735,Lemming Mafia,3,6,20.0,2009,6.23295,5.78347,962.0,8,1482,Michael Rieneck,999 Games,1.4237,Nothing,Animals,Dice,Novel-based,Novel-based,Betting and Bluffing,Dice Rolling,Dice Rolling,Dice Rolling,Dice Rolling
54998,Cyclades,2,5,90.0,2009,7.52124,7.31404,16734.0,13,18241,"Bruno Cathala, Ludovic Maublanc",Matagot,2.8313,Nothing,Ancient,City Building,Civilization,Fighting,Area Majority / Influence,Area Movement,Auction/Bidding,Card Drafting,Dice Rolling
55150,Descent: The Sea of Blood,2,5,240.0,2009,7.39861,6.08526,706.0,13,3136,"Sally Karkula, Robert A. Kouba, Kevin Wilson",Fantasy Flight Games,3.4,Descent: Journeys in the Dark,Adventure,Expansion for Base-game,Exploration,Fantasy,Area Movement,Campaign / Battle Card Driven,Dice Rolling,Role Playing,Team-Based Game
55165,Bisikle,1,4,30.0,2009,6.61443,5.79497,506.0,5,651,Tonton Z,CEPIA Games,1.6364,Nothing,Action / Dexterity,Racing,Sports,Sports,unknown,unknown,unknown,unknown,unknown
55201,Power Grid: Transformer Station,2,6,120.0,2009,7.4513,6.0221,519.0,12,2296,Friedemann Friese,2F-Spiele,2.6129,Funkenschlag: EnBW,Economic,Expansion for Base-game,Industry / Manufacturing,Industry / Manufacturing,Auction/Bidding,Network and Route Building,Network and Route Building,Network and Route Building,Network and Route Building
55253,Atlantis,2,4,45.0,2009,6.51911,6.06463,1793.0,10,2141,Leo Colovini,999 Games,1.8411,Nothing,Mythology,Mythology,Mythology,Mythology,Hand Management,Modular Board,Modular Board,Modular Board,Modular Board
55427,Mr. Jack in New York,2,2,30.0,2009,7.24729,6.64323,2849.0,14,4116,"Bruno Cathala, Ludovic Maublanc",Hurrican,2.5467,Nothing,Deduction,Murder/Mystery,Murder/Mystery,Murder/Mystery,Grid Movement,Variable Player Powers,Variable Player Powers,Variable Player Powers,Variable Player Powers
55597,Chaos Marauders (Second Edition),2,4,30.0,2009,5.51549,5.4898,803.0,13,1827,Stephen Hand,Edge Entertainment,1.7541,Nothing,Card Game,Fighting,Fighting,Fighting,unknown,unknown,unknown,unknown,unknown
55600,Shipyard,2,4,120.0,2009,7.36771,6.83852,3578.0,11,4407,Vladimír Suchý,Czech Games Edition,3.5071,Nothing,Economic,Industry / Manufacturing,Nautical,Nautical,Card Drafting,Modular Board,Rondel,Set Collection,Tile Placement
55601,Sneaks & Snitches,2,5,20.0,2010,6.30873,5.82082,909.0,9,1185,Vlaada Chvátil,Czech Games Edition,1.411,Nothing,Bluffing,Card Game,Spies/Secret Agents,Spies/Secret Agents,Set Collection,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection
55660,Dixit: Quest,3,6,30.0,2010,7.71251,7.27736,6335.0,8,14257,Jean-Louis Roubira,Libellud,1.2327,Dixit,Bluffing,Card Game,Deduction,Expansion for Base-game,Simultaneous Action Selection,Storytelling,Voting,Voting,Voting
55670,Macao,2,4,100.0,2009,7.4264,7.09415,6694.0,12,6447,Stefan Feld,alea,3.1404,Nothing,Dice,Nautical,Nautical,Nautical,Action Points,Card Drafting,Dice Rolling,Hand Management,Network and Route Building
55690,Kingdom Death: Monster,1,4,180.0,2015,8.72053,7.80724,6881.0,17,9388,Adam Poots,Kingdom Death,4.2301,Nothing,Adventure,Fantasy,Horror,Mature / Adult,Cooperative Game,Dice Rolling,Grid Movement,Role Playing,Solo / Solitaire Game
55697,Power Struggle,3,5,105.0,2009,7.00276,6.41302,2179.0,12,3197,Bauldric & Friends,eggertspiele,3.346,Nothing,Humor,Negotiation,Negotiation,Negotiation,Area Majority / Influence,Bribery,Bribery,Bribery,Bribery
55705,Callisto: The Game,2,4,20.0,2009,6.20668,5.70776,606.0,7,873,Reiner Knizia,Bard Centrum Gier,1.6136,Nothing,Abstract Strategy,Abstract Strategy,Abstract Strategy,Abstract Strategy,Enclosure,Tile Placement,Tile Placement,Tile Placement,Tile Placement
55829,Axis & Allies Pacific 1940,2,4,360.0,2009,7.49684,6.41243,1530.0,12,3401,"Larry Harris, Jr.","Avalon Hill Games, Inc.",3.5047,Nothing,Economic,Fighting,Wargame,World War II,Area Majority / Influence,Area Movement,Dice Rolling,Simulation,Team-Based Game
55833,Tarantel Tango,2,5,20.0,2009,6.05232,5.62869,505.0,7,1135,Jacques Zeimet,ADC Blackfire Entertainment,1.1935,Nothing,Action / Dexterity,Animals,Card Game,Children's Game,Acting,Acting,Acting,Acting,Acting
55834,Mosaix,1,4,20.0,2009,6.58507,5.82804,604.0,8,718,Christof Tisch,"Gemblo, Inc.",1.4138,Nothing,Dice,Puzzle,Puzzle,Puzzle,Dice Rolling,Pattern Building,Pattern Building,Pattern Building,Pattern Building
55952,Greed Incorporated,3,5,180.0,2009,6.99172,6.0887,880.0,14,977,"Jeroen Doumen, Joris Wiersinga",Splotter Spellen,3.5686,Nothing,Economic,Industry / Manufacturing,Negotiation,Negotiation,Auction/Bidding,Trading,Trading,Trading,Trading
56128,Zombiaki II: Attack on Moscow,2,2,30.0,2010,6.16126,5.67462,600.0,8,931,Ignacy Trzewiczek,Portal Games,1.5686,Nothing,Card Game,Fighting,Humor,Zombies,Card Drafting,Hand Management,Take That,Take That,Take That
56692,Parade,2,6,45.0,2007,6.94744,6.64461,5517.0,12,7797,Naoki Homma,Arclight,1.4803,Nothing,Card Game,Novel-based,Novel-based,Novel-based,Hand Management,Set Collection,Set Collection,Set Collection,Set Collection
56707,Colonia,3,6,120.0,2009,6.59412,5.97974,1136.0,12,1517,Dirk Henn,Queen Games,3.11,Nothing,Economic,Medieval,Medieval,Medieval,Auction/Bidding,Set Collection,Voting,Worker Placement,Worker Placement
56758,BasketBoss,2,5,50.0,2009,6.46494,5.78128,558.0,10,615,Corné van Moorsel,Cwali,2.1316,Nothing,Economic,Sports,Sports,Sports,Auction/Bidding,Auction/Bidding,Auction/Bidding,Auction/Bidding,Auction/Bidding
56786,Kuhhandel Master,2,6,60.0,2009,6.76299,5.98912,966.0,10,2096,Rüdiger Koltze,(Self-Published),1.8605,Nothing,Animals,Bluffing,Card Game,Card Game,Auction: Turn Order Until Pass,Set Collection,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection
56885,The Werewolves of Miller's Hollow: The Village,8,18,30.0,2009,6.96353,5.9877,700.0,8,1577,"Philippe des Pallières, Hervé Marly",(Unknown),1.7419,Nothing,Bluffing,Deduction,Horror,Murder/Mystery,Player Elimination,Role Playing,Team-Based Game,Variable Player Powers,Voting
56890,Steam Barons,2,6,120.0,2009,7.37048,6.06414,607.0,13,1873,Martin Wallace,Mayfair Games,3.5077,Steam,Economic,Expansion for Base-game,Trains,Trains,Auction/Bidding,Commodity Speculation,Network and Route Building,Pick-up and Deliver,Stock Holding
56931,Arena: Roma II,2,2,45.0,2009,6.89893,6.31551,1960.0,8,2733,Stefan Feld,Queen Games,1.9379,Nothing,Ancient,Card Game,Dice,Dice,Action Points,Card Drafting,Dice Rolling,Hand Management,Hand Management
56933,Penguin Party,2,6,15.0,2008,6.42988,5.87488,991.0,6,1376,Reiner Knizia,AMIGO,1.1507,Nothing,Animals,Card Game,Children's Game,Children's Game,Hand Management,Hand Management,Hand Management,Hand Management,Hand Management
57070,Small World: Grand Dames of Small World,2,5,80.0,2009,7.42929,7.00592,5439.0,8,15786,"Clay Blankenship, Blaise Hanczar, Michael Haverty, Philippe Keyaerts, Jörg Krismann, Jason Oman",Days of Wonder,2.188,Small World,Expansion for Base-game,Fantasy,Fighting,Territory Building,Area Majority / Influence,Area Movement,Dice Rolling,Variable Player Powers,Variable Player Powers
57072,Small World: Cursed!,2,5,80.0,2009,7.50256,7.07102,5615.0,8,16190,"Philippe Keyaerts, Paolo Mori, Leif Steiestol, Phil Walker-Harding",Days of Wonder,2.2383,Small World,Expansion for Base-game,Fantasy,Fighting,Territory Building,Area Majority / Influence,Area Movement,Dice Rolling,Variable Player Powers,Variable Player Powers
57163,Gonzaga,2,4,60.0,2009,6.58118,5.88894,815.0,8,1067,Guglielmo Duccoli,ABACUSSPIELE,2.4699,Nothing,Age of Reason,City Building,Renaissance,Renaissance,Area Majority / Influence,Hand Management,Network and Route Building,Simultaneous Action Selection,Tile Placement
57390,Catacombs,2,5,60.0,2010,7.10035,6.55376,2837.0,12,3445,"Ryan Amos, Marc Kelsey, Aron West",Elzra Corp. (Elzra),1.9463,Nothing,Action / Dexterity,Adventure,Fantasy,Fighting,Flicking,Player Elimination,Role Playing,Team-Based Game,Variable Player Powers
57660,Time's Up! Edición Azul,4,12,45.0,2006,7.28063,6.28051,1086.0,12,1576,Peter Sarrett,Asterion Press,1.2364,Nothing,Humor,Movies / TV / Radio theme,Party Game,Party Game,Acting,Communication Limits,Memory,Team-Based Game,Team-Based Game
57925,Havana,2,4,45.0,2009,6.85811,6.40825,2882.0,10,3661,Reinhard Staupe,999 Games,2.2113,Nothing,Bluffing,Card Game,Card Game,Card Game,Action Retrieval,Hand Management,Memory,Set Collection,Simultaneous Action Selection
58110,Horse Fever,2,6,90.0,2009,6.98185,6.23079,1494.0,10,1978,"Lorenzo Silva, Lorenzo Tucci Sorrentino",Cranio Creations,2.3465,Nothing,Animals,Party Game,Racing,Racing,Auction/Bidding,Betting and Bluffing,Variable Player Powers,Variable Player Powers,Variable Player Powers
58281,Summoner Wars,2,4,60.0,2009,7.27046,6.90127,6024.0,9,5627,Colby Dauch,Plaid Hat Games,2.3064,Nothing,Card Game,Fantasy,Fighting,Fighting,Action Points,Dice Rolling,Grid Movement,Hand Management,Take That
58421,Egizia,2,4,90.0,2009,7.43833,7.01278,4970.0,12,3994,"Acchittocca, Flaminia Brasini, Virginio Gigli, Stefano Luperto, Antonio Tinto",Hans im Glück,2.8329,Nothing,Ancient,Farming,Farming,Farming,Card Drafting,Time Track,Worker Placement,Worker Placement,Worker Placement
58602,Cable Car,2,6,45.0,2009,6.67772,6.02092,1145.0,8,1821,Dirk Henn,G3,1.8571,Nothing,Trains,Trains,Trains,Trains,Connections,Finale Ending,Network and Route Building,Stock Holding,Tile Placement
58708,Power Grid: Brazil/Spain & Portugal,2,6,120.0,2009,7.89,6.73341,1534.0,12,5608,Friedemann Friese,2F-Spiele,2.9712,Funkenschlag: EnBW,Economic,Expansion for Base-game,Industry / Manufacturing,Industry / Manufacturing,Auction/Bidding,Network and Route Building,Network and Route Building,Network and Route Building,Network and Route Building
58798,Cardcassonne,2,5,45.0,2009,6.26878,5.83273,1121.0,8,2176,"Karl-Heinz Schmiel, Klaus-Jürgen Wrede",Hans im Glück,1.7556,Nothing,Card Game,City Building,Medieval,Medieval,Card Drafting,Hand Management,Set Collection,Set Collection,Set Collection
58936,Wars of the Roses: Lancaster vs. York,2,4,180.0,2010,7.35698,6.4274,1421.0,13,1758,Peter Hawes,999 Games,3.1976,Nothing,Civil War,Medieval,Political,Wargame,Action Queue,Area Majority / Influence,Area Movement,Card Drafting,Secret Unit Deployment
59149,Bunny Bunny Moose Moose,3,6,20.0,2009,6.11872,5.74678,947.0,9,1773,Vlaada Chvátil,Czech Games Edition,1.5273,Nothing,Action / Dexterity,Animals,Humor,Party Game,Acting,Set Collection,Simultaneous Action Selection,Simultaneous Action Selection,Simultaneous Action Selection
59294,Runewars,2,4,240.0,2010,7.64501,7.23888,7529.0,14,9800,Corey Konieczka,Fantasy Flight Games,3.7771,Nothing,Adventure,Fantasy,Fighting,Wargame,Area Majority / Influence,Auction/Bidding,Grid Movement,Modular Board,Simultaneous Action Selection
59429,Dark Darker Darkest,2,5,120.0,2013,6.34587,5.76849,862.0,12,2363,David Ausloos,Queen Games,3.2424,Nothing,Adventure,Exploration,Fighting,Horror,Action Points,Area Movement,Cooperative Game,Dice Rolling,Modular Board
59753,Priests of Ra,2,5,60.0,2009,6.83599,6.09673,1147.0,12,1635,Reiner Knizia,ABACUSSPIELE,2.2447,Nothing,Ancient,Mythology,Mythology,Mythology,Auction/Bidding,Push Your Luck,Set Collection,Set Collection,Set Collection
59946,Dungeons & Dragons: Castle Ravenloft Board Game,1,5,60.0,2010,6.97252,6.6766,8129.0,12,14118,"Rob Heinsoo, Peter Lee, Mike Mearls, Bill Slavicsek",Wizards of the Coast,2.5087,Nothing,Adventure,Exploration,Fantasy,Fighting,Cooperative Game,Dice Rolling,Grid Movement,Modular Board,Role Playing
59959,Letters from Whitechapel,2,6,60.0,2011,7.41138,7.18381,12861.0,14,17768,"Gabriele Mari, Gianluca Santopietro",Nexus Editrice,2.6637,Nothing,Bluffing,Deduction,Murder/Mystery,Post-Napoleonic,Hidden Movement,Memory,Point to Point Movement,Secret Unit Deployment,Team-Based Game
60054,Small World: Leaders of Small World,2,5,80.0,2009,6.53864,5.97922,1361.0,8,6429,"Philippe Keyaerts, Michael Ormesher",Days of Wonder,1.9688,Small World,Civilization,Expansion for Base-game,Fantasy,Fighting,Area Majority / Influence,Area Movement,Dice Rolling,Variable Player Powers,Variable Player Powers
60131,Ugg-Tect,2,8,45.0,2009,6.29942,5.94388,1772.0,8,2637,Walter Obert,Heidelberger Spieleverlag,1.1944,Nothing,Humor,Party Game,Prehistoric,Real-time,Acting,Pattern Building,Team-Based Game,Tile Placement,Tile Placement
60153,War of the Ring Collector's Edition,2,4,180.0,2010,8.65911,6.82708,1051.0,12,1123,"Roberto Di Meglio, Marco Maggi, Francesco Nepitello",Nexus Editrice,3.9915,Nothing,Adventure,Dice,Fantasy,Miniatures,Area Majority / Influence,Area Movement,Campaign / Battle Card Driven,Dice Rolling,Hand Management
60435,Rallyman,1,4,45.0,2009,7.24197,6.54849,2302.0,9,3000,Jean-Christophe Bouvier,Rallyman,2.161,Nothing,Racing,Sports,Sports,Sports,Dice Rolling,Modular Board,Push Your Luck,Race,Simulation
60579,Poo: The Card Game,2,8,15.0,2009,5.62478,5.52928,1715.0,8,3502,Matthew Grau,Catalyst Game Labs,1.0879,Nothing,Animals,Card Game,Humor,Humor,Hand Management,Player Elimination,Take That,Take That,Take That
61001,Cosmic Encounter: Cosmic Incursion,3,6,60.0,2010,8.21255,7.34709,3128.0,10,10433,Kevin Wilson,Fantasy Flight Games,2.6735,Cosmic Encounter,Bluffing,Card Game,Expansion for Base-game,Negotiation,Hand Management,Team-Based Game,Variable Player Powers,Variable Player Powers,Variable Player Powers
61484,Zombie State: Diplomacy of the Dead,2,5,180.0,2010,6.49323,5.84136,770.0,13,1170,John Werner,Zombie State Games,3.1842,Nothing,Industry / Manufacturing,Medical,Zombies,Zombies,Action Points,Area Majority / Influence,Area Movement,Dice Rolling,Dice Rolling
61487,Unconditional Surrender! World War 2 in Europe,2,3,3000.0,2014,8.32869,6.38616,748.0,14,2395,Salvatore Vasta,GMT Games,3.7363,Nothing,Wargame,World War II,World War II,World War II,Dice Rolling,Hexagon Grid,Movement Points,Scenario / Mission / Campaign Game,Simulation
61492,Space Alert: The New Frontier,1,5,30.0,2010,8.4941,6.75505,1037.0,13,4780,Vlaada Chvátil,Czech Games Edition,3.3548,Space Alert,Electronic,Expansion for Base-game,Fighting,Real-time,Action Queue,Area Movement,Cooperative Game,Hand Management,Simultaneous Action Selection
61692,Axis & Allies Europe 1940,2,6,360.0,2010,7.55414,6.48898,1746.0,12,3493,"Larry Harris, Jr.","Avalon Hill Games, Inc.",3.4359,Nothing,Economic,Fighting,Wargame,World War II,Area Majority / Influence,Area Movement,Dice Rolling,Team-Based Game,Team-Based Game
62219,Dominant Species,2,6,240.0,2010,7.8487,7.64412,16999.0,14,18045,Chad Jensen,GMT Games,4.0432,Nothing,Animals,Environmental,Prehistoric,Prehistoric,Area Majority / Influence,Card Drafting,Grid Movement,Hexagon Grid,Map Addition
62220,Urban Sprawl,2,4,180.0,2011,6.76938,6.2377,1933.0,12,2927,Chad Jensen,GMT Games,3.3109,Nothing,City Building,Economic,Economic,Economic,Action Points,Area Majority / Influence,Card Drafting,Tile Placement,Tile Placement
62222,Commands & Colors: Napoleonics,2,2,90.0,2010,7.98888,7.01962,2427.0,14,4450,Richard Borg,GMT Games,2.7384,Nothing,Napoleonic,Wargame,Wargame,Wargame,Campaign / Battle Card Driven,Dice Rolling,Hand Management,Hexagon Grid,Modular Board
62227,"Labyrinth: The War on Terror, 2001 – ?",1,2,180.0,2010,7.58688,7.01493,4049.0,12,8136,Volko Ruhnke,GMT Games,3.625,Nothing,Modern Warfare,Political,Wargame,Wargame,Action Points,Action/Event,Area Majority / Influence,Campaign / Battle Card Driven,Command Cards
62853,JAB: Realtime Boxing,2,2,15.0,2011,6.23642,5.80452,1017.0,10,1799,Gavan Brown,Tasty Minstrel Games,1.7541,Nothing,Card Game,Fighting,Real-time,Sports,Memory,Pattern Building,Pattern Recognition,Pattern Recognition,Pattern Recognition
62871,Zombie Dice,2,99,20.0,2010,6.21706,6.0907,15370.0,10,29044,Steve Jackson (I),Steve Jackson Games,1.1005,Nothing,Dice,Horror,Humor,Party Game,Dice Rolling,Push Your Luck,Re-rolling and Locking,Re-rolling and Locking,Re-rolling and Locking
63091,Space Hulk (Second Edition),2,2,90.0,1996,7.46615,6.02273,561.0,10,964,"Dean Bass, Andy Chambers, Chris Colston, Richard Halliwell, Jervis Johnson, Andy Jones, Paul Murphy",Games Workshop Ltd.,2.6562,Nothing,Fighting,Miniatures,Science Fiction,Science Fiction,Action Points,Dice Rolling,Grid Movement,Modular Board,Variable Player Powers
63167,Undermining,2,5,45.0,2011,6.43397,5.81878,743.0,8,879,Matt Tolman,"Z-Man Games, Inc.",1.8406,Nothing,Science Fiction,Space Exploration,Transportation,Transportation,Action Points,Contracts,Grid Movement,Pick-up and Deliver,Set Collection
63196,Three-Dragon Ante: Emperor's Gambit,2,6,30.0,2010,6.67629,5.80456,520.0,12,1202,Rob Heinsoo,Wizards of the Coast,1.8,Nothing,Card Game,Fantasy,Fantasy,Fantasy,Betting and Bluffing,Hand Management,Set Collection,Set Collection,Set Collection
63214,Thunderstone: Wrath of the Elements,1,5,45.0,2010,7.52815,6.66763,1995.0,12,4477,Mike Elliott,Alderac Entertainment Group,2.6636,Thunderstone,Card Game,Expansion for Base-game,Fantasy,Fantasy,Card Drafting,Deck,Bag,and Pool Building,Hand Management
63268,Spot it!,2,8,15.0,2009,6.65153,6.46889,11156.0,7,20251,"Denis Blanchot, Jacques Cottereau, Guillaume Gille-Naves, Igor Polouchine",ADC Blackfire Entertainment,1.0294,Nothing,Card Game,Children's Game,Educational,Party Game,Pattern Recognition,Pattern Recognition,Pattern Recognition,Pattern Recognition,Pattern Recognition
63539,Lupus in Tabula,8,24,40.0,2001,6.48003,5.82922,796.0,8,1557,Domenico Di Giorgio,dV Giochi,1.2128,Nothing,Bluffing,Deduction,Horror,Murder/Mystery,Player Elimination,Role Playing,Team-Based Game,Variable Player Powers,Voting
63543,Horus Heresy (2010),2,2,135.0,2010,7.05718,6.29278,1584.0,13,4007,"John Goodenough, Jeff Tidball",Fantasy Flight Games,3.7516,Nothing,Miniatures,Science Fiction,Science Fiction,Science Fiction,Area Movement,Campaign / Battle Card Driven,Hand Management,Time Track,Variable Player Powers
63628,The Manhattan Project,2,5,120.0,2012,7.38698,7.11512,8797.0,13,11320,Brandon Tibbetts,Minion Games,2.963,Nothing,Aviation / Flight,Economic,Fighting,Industry / Manufacturing,Drafting,Race,Take That,Worker Placement,Worker Placement
